epoch,loss,mae,val_loss,val_mae,learning_rate
29,0.00396294379606843,0.0489899143576622,0.0006511249812319875,0.01927129365503788,0.0010000000474974513
30,0.003711698343977332,0.04716109484434128,0.0008177582640200853,0.020946931093931198,0.0005000000237487257
31,0.0034911930561065674,0.045375749468803406,0.001014888403005898,0.02483324706554413,0.0005000000237487257
32,0.003591845277696848,0.04595303535461426,0.0005826235865242779,0.016859721392393112,0.0005000000237487257
33,0.0036106943152844906,0.04627140611410141,0.001129131531342864,0.026436449959874153,0.0005000000237487257
34,0.0037507901433855295,0.0469922237098217,0.0009479584987275302,0.023695673793554306,0.0005000000237487257
35,0.0033983259927481413,0.04495982080698013,0.0008453386835753918,0.020671416074037552,0.0002500000118743628
36,0.003458454040810466,0.045266348868608475,0.0009411689243279397,0.022320689633488655,0.0002500000118743628
37,0.003360082395374775,0.04423869773745537,0.0010606673313304782,0.024556327611207962,0.0002500000118743628
38,0.003497049445286393,0.04522809758782387,0.0007563583785668015,0.01988719217479229,0.0002500000118743628
39,0.003485169494524598,0.04536828026175499,0.0006070323870517313,0.017151959240436554,0.0002500000118743628
40,0.003301979973912239,0.0439828559756279,0.0007101612281985581,0.019686011597514153,0.0001250000059371814
41,0.0033073851373046637,0.04414825886487961,0.0007442078203894198,0.02005929686129093,0.0001250000059371814
42,0.003408999415114522,0.04507811367511749,0.0005530045600607991,0.016698241233825684,0.0001250000059371814
43,0.0034204204566776752,0.044858694076538086,0.0006354129873216152,0.017985574901103973,0.0001250000059371814
44,0.0033857994712889194,0.044606152921915054,0.0006110058166086674,0.017233029007911682,0.0001250000059371814
45,0.0032990516629070044,0.04410264641046524,0.0005874541238881648,0.016676589846611023,6.25000029685907e-05
46,0.0034622265957295895,0.04481077939271927,0.000909383874386549,0.023063093423843384,6.25000029685907e-05
47,0.0032547360751777887,0.043767329305410385,0.0008993419469334185,0.022461501881480217,6.25000029685907e-05
48,0.003375731408596039,0.04467976465821266,0.0006581966881640255,0.01834586076438427,6.25000029685907e-05
49,0.0032955307979136705,0.04410296678543091,0.0006601058412343264,0.01817282661795616,6.25000029685907e-05
50,0.0031798211857676506,0.042437344789505005,0.0006911811651661992,0.018816521391272545,3.125000148429535e-05
51,0.003157386789098382,0.042898837476968765,0.0007929998100735247,0.02089635841548443,3.125000148429535e-05
52,0.0031977202743291855,0.04320158436894417,0.0006802761345170438,0.01913372054696083,3.125000148429535e-05
53,0.00320458528585732,0.043822892010211945,0.0006996950251050293,0.01914658397436142,3.125000148429535e-05
54,0.003382509807124734,0.0447348915040493,0.0007477049366571009,0.01984506845474243,3.125000148429535e-05
55,0.003155807498842478,0.04296393319964409,0.0007865955703891814,0.020629022270441055,1.5625000742147677e-05
56,0.003393255639821291,0.04509103670716286,0.0007203445420600474,0.019481495022773743,1.5625000742147677e-05
57,0.0033326270058751106,0.0443723201751709,0.0007988822762854397,0.021058687940239906,1.5625000742147677e-05
58,0.0030072242952883244,0.042090095579624176,0.0008487242739647627,0.021893655881285667,1.5625000742147677e-05
59,0.0034286193549633026,0.04426814243197441,0.0008280335459858179,0.021330974996089935,1.5625000742147677e-05
60,0.003362406976521015,0.04443889483809471,0.0007707084296271205,0.020228123292326927,7.812500371073838e-06
61,0.0031872966792434454,0.04338577017188072,0.0007475325255654752,0.01983347348868847,7.812500371073838e-06
62,0.0033309119753539562,0.04464197903871536,0.0007220945553854108,0.019378086552023888,7.812500371073838e-06
63,0.0032546059228479862,0.043845295906066895,0.0007848787936381996,0.02065644972026348,7.812500371073838e-06
64,0.0032516776118427515,0.04369434341788292,0.0007643146091140807,0.02031077817082405,7.812500371073838e-06
65,0.0031956895254552364,0.04309101030230522,0.0007586753345094621,0.020203309133648872,3.906250185536919e-06
66,0.003348929574713111,0.044067006558179855,0.0007637300877831876,0.02032853662967682,3.906250185536919e-06
67,0.0031549360137432814,0.04349435120820999,0.0007691475911997259,0.02042832225561142,3.906250185536919e-06
68,0.003346628975123167,0.04456444829702377,0.0007336088456213474,0.01973235048353672,3.906250185536919e-06
69,0.003178803250193596,0.04296746477484703,0.0007183458656072617,0.019494565203785896,3.906250185536919e-06
70,0.0034121552016586065,0.044656820595264435,0.0007183500565588474,0.01948484033346176,1.9531250927684596e-06
71,0.0031938147731125355,0.04369677975773811,0.0007261272403411567,0.01964658312499523,1.9531250927684596e-06
72,0.003135546576231718,0.04259800910949707,0.0007312370580621064,0.01972121000289917,1.9531250927684596e-06
